date,symbol,company,sector,sub_industry,headquarters,founded,open,high,low,close,volume,return_1d_pct,return_5d_pct,return_1m_pct,return_1y_pct,avg_volume_30d,volume_vs_30d_avg,high_52w,drawdown_from_52w_high_pct,dip_flag
2021-07-29,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.92,142.73,140.81,141.84,56699500.0,0.46,-0.79,6.83,,86611803.0,0.65,145.26,-2.35,False
2021-07-30,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.61,142.51,140.35,142.05,70440600.0,0.15,-1.82,6.5,,85735767.0,0.82,145.26,-2.21,False
2021-08-02,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.54,143.12,141.46,141.72,62880000.0,-0.23,-2.33,6.01,,84199990.0,0.75,145.26,-2.43,False
2021-08-03,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.01,144.18,141.39,143.52,64786600.0,1.26,0.4,5.29,,83704100.0,0.77,145.26,-1.2,False
2021-08-04,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.43,143.93,142.46,143.12,56368300.0,-0.28,1.36,3.47,,83090257.0,0.68,145.26,-1.47,False
2021-08-05,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.15,143.98,142.36,143.22,46397700.0,0.07,0.98,1.72,,82629707.0,0.56,145.26,-1.4,False
2021-08-06,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.75,143.49,142.04,142.54,54126800.0,-0.48,0.34,2.18,,82143567.0,0.66,145.26,-1.87,False
2021-08-09,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.6,143.09,141.94,142.49,48908700.0,-0.03,0.54,0.83,,81414400.0,0.6,145.26,-1.9,False
2021-08-10,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.83,144.07,141.72,142.01,69023100.0,-0.34,-1.05,0.91,,81644793.0,0.85,145.26,-2.23,False
2021-08-11,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.45,143.11,141.95,142.27,48493500.0,0.18,-0.59,0.3,,81109373.0,0.6,145.26,-2.06,False
2021-08-12,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.59,145.38,142.25,145.22,72282600.0,2.08,1.4,-0.02,,81410080.0,0.89,145.26,-0.02,False
2021-08-13,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.3,145.76,144.62,145.43,59375000.0,0.14,2.03,0.57,,81639720.0,0.73,145.43,0.0,False
2021-08-16,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,144.88,147.47,142.86,147.4,103296000.0,1.35,3.44,3.39,,82454500.0,1.25,147.4,0.0,False
2021-08-17,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.53,147.94,145.42,146.49,92229700.0,-0.62,3.15,5.59,,81922763.0,1.13,147.4,-0.62,False
2021-08-18,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.11,147.01,142.55,142.76,86326000.0,-2.55,0.34,0.29,,81303243.0,1.06,147.4,-3.15,False
2021-08-19,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,141.46,144.35,140.94,143.09,86960300.0,0.23,-1.47,1.05,,80682737.0,1.08,147.4,-2.92,False
2021-08-20,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.81,144.84,143.16,144.54,60549600.0,1.02,-0.61,1.1,,79371363.0,0.76,147.4,-1.94,False
2021-08-23,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,144.66,146.49,144.25,146.02,60131800.0,1.03,-0.93,0.93,,78832433.0,0.76,147.4,-0.93,False
2021-08-24,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.77,147.14,145.48,145.94,48606400.0,-0.06,-0.38,0.57,,77091743.0,0.63,147.4,-0.99,False
2021-08-25,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.12,146.62,144.16,144.71,58991300.0,-0.84,1.37,1.23,,74823093.0,0.79,147.4,-1.83,False
2021-08-26,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,144.7,145.45,143.88,143.91,48597200.0,-0.55,0.57,1.92,,72882323.0,0.67,147.4,-2.37,False
2021-08-27,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.85,145.09,143.21,144.94,55802400.0,0.72,0.28,2.19,,71634023.0,0.78,147.4,-1.67,False
2021-08-30,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.33,149.71,144.95,149.35,90956700.0,3.04,2.28,5.13,,70618093.0,1.29,149.35,0.0,False
2021-08-31,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,148.9,149.04,147.56,148.09,86453100.0,-0.84,1.48,4.49,,70288197.0,1.23,149.35,-0.84,False
2021-09-01,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,149.07,151.16,148.59,148.75,80313700.0,0.45,2.8,3.65,,70465537.0,1.14,149.35,-0.4,False
2021-09-02,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,150.08,150.91,148.65,149.87,71115500.0,0.75,4.14,4.72,,70258113.0,1.01,149.87,0.0,False
2021-09-03,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,149.97,150.82,149.32,150.5,57808700.0,0.42,3.84,5.08,,69803490.0,0.83,150.5,0.0,False
2021-09-07,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,151.15,153.39,150.59,152.83,82278300.0,1.55,2.33,7.22,,70131630.0,1.17,152.83,0.0,False
2021-09-08,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,153.11,153.17,150.19,151.29,74420200.0,-1.01,2.16,6.17,,69118350.0,1.08,152.83,-1.01,False
2021-09-09,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,151.66,152.27,150.16,150.28,57305700.0,-0.67,1.02,5.82,,67064167.0,0.85,152.83,-1.67,False
2021-09-10,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,151.18,151.65,145.04,145.3,140893200.0,-3.31,-3.05,2.13,,69870623.0,2.02,152.83,-4.93,False
2021-09-13,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.92,147.69,145.09,145.87,102404300.0,0.39,-3.08,0.44,,70936080.0,1.44,152.83,-4.56,False
2021-09-14,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.65,147.35,143.29,144.47,109296300.0,-0.96,-5.47,-0.66,,72483290.0,1.51,152.83,-5.47,False
2021-09-15,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,144.9,145.76,142.77,145.36,83281300.0,0.61,-3.92,-1.38,,73099780.0,1.14,152.83,-4.89,False
2021-09-16,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,144.78,145.3,143.59,145.13,68034100.0,-0.16,-3.43,-0.93,,73488640.0,0.93,152.83,-5.04,False
2021-09-17,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.15,145.15,142.17,142.46,129868800.0,-1.83,-1.95,-0.2,,76271010.0,1.7,152.83,-6.78,False
2021-09-20,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.26,141.27,137.79,139.42,123478900.0,-2.14,-4.42,-2.56,,78582747.0,1.57,152.83,-8.78,False
2021-09-21,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.39,141.04,139.26,139.9,75834000.0,0.34,-3.17,-3.21,,79480257.0,0.95,152.83,-8.46,False
2021-09-22,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.89,142.82,140.16,142.26,76404300.0,1.69,-2.13,-2.58,,79726297.0,0.96,152.83,-6.92,False
2021-09-23,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.04,143.46,142.05,143.21,64838200.0,0.67,-1.32,-1.86,,80271120.0,0.81,152.83,-6.29,False
2021-09-24,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,142.07,143.84,141.98,143.3,53477900.0,0.06,0.59,-0.97,,79644297.0,0.67,152.83,-6.24,False
2021-09-27,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,141.89,142.37,140.28,141.79,74150700.0,-1.05,1.7,-1.47,,80136820.0,0.93,152.83,-7.22,False
2021-09-28,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,139.72,141.18,138.2,138.41,108972300.0,-2.38,-1.06,-4.5,,80326030.0,1.36,152.83,-9.43,False
2021-09-29,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,138.96,140.89,138.53,139.31,74602000.0,0.65,-2.07,-6.72,,79738440.0,0.94,152.83,-8.85,False
2021-09-30,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.12,140.82,137.8,138.02,89056700.0,-0.93,-3.63,-6.8,,79829463.0,1.12,152.83,-9.69,False
2021-10-01,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,138.41,139.4,135.68,139.14,94639600.0,0.81,-2.91,-6.47,,80085440.0,1.18,152.83,-8.96,False
2021-10-04,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,138.27,138.71,134.86,135.71,98322000.0,-2.46,-4.29,-9.44,,81344520.0,1.21,152.83,-11.2,False
2021-10-05,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,136.05,138.74,135.93,137.63,80861100.0,1.42,-0.56,-8.55,,82035497.0,0.99,152.83,-9.94,False
2021-10-06,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,136.04,138.65,134.96,138.5,83221100.0,0.63,-0.58,-9.38,,83189320.0,1.0,152.83,-9.38,False
2021-10-07,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,139.54,140.67,139.2,139.76,61732700.0,0.91,1.27,-7.62,,83280700.0,0.74,152.83,-8.55,False
2021-10-08,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.48,140.63,139.05,139.38,58773200.0,-0.27,0.18,-7.25,,83619900.0,0.7,152.83,-8.8,False
2021-10-11,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,138.77,141.24,138.32,139.29,64452200.0,-0.06,2.64,-4.14,,83908227.0,0.77,152.83,-8.86,False
2021-10-12,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,139.7,139.72,137.57,138.02,73035900.0,-0.91,0.28,-5.38,,83310867.0,0.88,152.83,-9.69,False
2021-10-13,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,137.76,137.92,135.77,137.44,78762700.0,-0.42,-0.77,-4.87,,83054520.0,0.95,152.83,-10.07,False
2021-10-14,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,138.61,140.34,138.02,140.22,69907100.0,2.02,0.33,-3.54,,82707633.0,0.85,152.83,-8.25,False
2021-10-15,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,140.23,141.33,139.98,141.27,67940300.0,0.75,1.36,-2.65,,82601793.0,0.82,152.83,-7.56,False
2021-10-18,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,139.92,143.22,139.63,142.94,85589200.0,1.18,2.62,0.34,,83527810.0,1.02,152.83,-6.47,False
2021-10-19,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.39,145.5,142.94,145.1,76378900.0,1.51,5.12,4.07,,83331163.0,0.92,152.83,-5.06,False
2021-10-20,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.04,146.06,144.47,145.58,58418800.0,0.34,5.93,4.06,,82797783.0,0.71,152.83,-4.74,False
2021-10-21,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.14,145.95,144.23,145.8,61421000.0,0.15,3.98,2.49,,82934960.0,0.74,152.83,-4.6,False
2021-10-22,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.0,146.48,144.98,145.03,58883400.0,-0.53,2.66,1.27,,80201300.0,0.73,152.83,-5.11,False
2021-10-25,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.02,145.69,143.98,144.98,50720600.0,-0.03,1.43,1.17,,78478510.0,0.65,152.83,-5.14,False
2021-10-26,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.65,147.12,145.34,145.64,60893400.0,0.46,0.38,2.72,,76865080.0,0.79,152.83,-4.7,False
2021-10-27,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.68,146.04,144.83,145.18,56094900.0,-0.31,-0.27,4.89,,75958867.0,0.74,152.83,-5.0,False
2021-10-28,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,146.13,149.4,146.03,148.81,100077900.0,2.5,2.07,6.82,,77026993.0,1.3,152.83,-2.63,False
2021-10-29,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,143.59,146.25,142.8,146.11,124953200.0,-1.82,0.75,5.87,,76863140.0,1.63,152.83,-4.4,False
2021-11-01,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.32,146.01,144.16,145.29,74588300.0,-0.56,0.22,4.42,,75233453.0,0.99,152.83,-4.93,False
2021-11-02,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1977,145.0,147.84,144.99,146.33,69122000.0,0.71,0.47,7.82,,75009720.0,0.92,152.83,-4.26,False
